"thread_id","noi_dung_hoi","ma_mon","ten_truong"
"65870","<p>Em xin k&iacute;nh ch&agrave;o giảng vi&ecirc;n!</p><p>Cho em hỏi : Em l&agrave;m b&agrave;i luyện tập trắc nghiệm nhiều lần nhưng vẫn gặp kh&oacute; khăn khi l&agrave;m b&agrave;i tập về nh&agrave;.</p><p>c&oacute; c&aacute;ch n&agrave;o để em khắc phục t&igrave;nh trạng tr&ecirc;n kh&ocirc;ng ạ.</p><p>Em xin c&aacute;m ơn!</p>","QT102","HOU2"
"65883","<p>Chào Quý Thầy/ cô</p>

<p>Em xin phép đăt câu hỏi sau:</p>

<p><strong>Chính sách nào sau đây của Chính phủ&nbsp;<u>không</u>&nbsp;thành công trong việc cắt giảm tỷ lệ thất nghiệp?</strong></p>

<ul>
	<li>&nbsp; &nbsp; &nbsp; &nbsp;A)&nbsp; &nbsp;Cắt giảm trợ cấp thất nghiệp.</li>
	<li>&nbsp; &nbsp; &nbsp;&nbsp;&nbsp;B)&nbsp; &nbsp;Tạo ra các tổ chức tư vấn việc làm.&nbsp;</li>
	<li>&nbsp; &nbsp; &nbsp;&nbsp;&nbsp;C)&nbsp; &nbsp;Thực hiện các chương trình đào tạo công nhân.&nbsp;</li>
	<li>&nbsp; &nbsp; &nbsp;&nbsp;&nbsp;D)&nbsp; &nbsp;Tăng tiền lương tối thiểu.&nbsp;</li>
	<li>Em cảm ơn Quý Thầy/ cô</li>
</ul>
","QT102","HOU2"
"65910","<p>Xin k&iacute;nh ch&agrave;o giảng vi&ecirc;n!</p><p>Em muốn t&igrave;m xem th&ecirc;m những video li&ecirc;n quan đến m&ocirc;n học.</p><p>Giảng vi&ecirc;n c&oacute; thể gi&uacute;p em được kh&ocirc;ng ạ.</p><p>Em xin c&aacute;m ơn!</p>","QT102","HOU2"
"65930","<p>Chào cô</p>

<p>Em thấy môn tư tưởng HCM không có thảo luận để lấy điểm chuyên cần,vậy chỉ càm làm đủ bài là được 10 hả cô</p>

<p>Em cám ơn</p>
","QT102","HOU2"
"68777","<p>Thưa Thầy C&ocirc;</p><p>Xin hướng dẫn th&ecirc;m cho em c&aacute;ch d&ugrave;ng Whom, Whose trong c&aacute;c trường hợp n&agrave;o cho ch&iacute;nh x&aacute;c. Hiện tại em đang nhầm lẫn giữa Whom v&agrave; Whose</p><p>Xin cảm ơn thầy c&ocirc;</p>","QT102","HOU2"
"68785","<p>&nbsp;thưa thầy ! cho em hỏi. có cách nào để nhớ công thức dễ dàng ko thầy ? &nbsp;mong thầy giúp em. cám ơn thầy !</p>
","QT102","HOU2"
"68786","<p>hưa thầy ! cho em hỏi. có cách nào để nhớ công thức dễ dàng ko thầy ? &nbsp;mong thầy giúp em. cám ơn thầy !</p>
","QT102","HOU2"
"68787","<p>Chào thầy/cô&nbsp;</p>

<p>Dạ thưa thầy cô em vẫn chưa nắm rỏ được các kiến thức ve BATNA và SWOT, mong được thầy và cô giải thích rỏ thêm giúp em ạ.</p>

<p>Em cảm ơn thầy cô!</p>
","QT102","HOU2"
"68992","<p>Thưa thầy/cô</p>

<p>Theo như đề bài tập nhóm đưa ra.Số liệu phải cập nhật tới thời điểm hiện tại.Vậy số liệu này em có thể tham khảo trang nào (Vì không thề tìm ra đường linke có số liệu mới nhất về đề tài lạm phát và thất nghiệp)</p>

<p>Mong thầy cô hướng dẫn thêm</p>

<p>Xin cảm ơn.</p>
","QT102","HOU2"
"69208","<p>1. Chủ đề 1: Anh/chị hãy nêu và phân tích đƣợc ý nghĩa các mục tiêu của kinh tế vĩ mô. Theo nhóm anh/chị thì mục tiêu nào là mục tiêu kinh tế vĩ mô trọng tâm của Việt Nam trong giai đoạn hiện nay? Mục tiêu nào là mục tiêu hàng đầu? Hãy giải thích sự lựa chọn này? Các số liệu trong báo cáo phải đƣợc cập nhật đến tận thời điểm nộp báo cáo.&nbsp;</p>

<p>em không hiêu lắm về phần : ""&nbsp;Hãy giải thích sự lựa chọn này"" nghĩa là như thế nào ạ?? có phải là vì sao cọn câu hỏi này không ạ??</p>
","QT102","HOU2"
"69231","<p>Thưa giảng vi&ecirc;n cho em hỏi:</p><p>Đồng nhất thức của t&agrave;i khoản quốc gia trong nền kinh tế c&oacute; dạng: <strong>Y=C+I+G+NX.</strong></p><p><strong>E</strong>m kh&ocirc;ng hiểu lắm về c&aacute;c k&iacute; hiệu của đồng nhất thức n&agrave;y. Mong giảng vi&ecirc;n giải th&iacute;ch r&otilde; để em hiểu.</p><p>Em hỏi th&ecirc;m l&agrave; đồng nhất thức n&agrave;y c&oacute; được vận dụng nhiều trong cuộc sống kh&ocirc;ng ạ?</p><p>Em xin ch&acirc;n th&agrave;nh cảm ơn!</p>","QT102","HOU2"
"69233","<p>Thưa giảng vi&ecirc;n cho em hỏi: Trong b&agrave;i tập c&oacute; c&acirc;u</p><p><em>Kinh tế vĩ m&ocirc; kh&ocirc;ng thể tiến h&agrave;nh c&aacute;c cuộc thử nghiệm được kiểm so&aacute;t như l&agrave; thử &aacute;p dụng c&aacute;c ch&iacute;nh s&aacute;ch thuế v&agrave; ti&ecirc;u d&ugrave;ng kh&aacute;c nhau v&igrave; việc thử nghiệm rất tốn k&eacute;m, kh&ocirc;ng thể kiểm so&aacute;t ho&agrave;n to&agrave;n c&aacute;c t&aacute;c động.</em></p><p>C&acirc;u b&agrave;i tập n&agrave;y em đọc đi đọc lại m&agrave; vẫn chưa hiểu lắm! C&oacute; phải nh&agrave; nước ta đ&atilde; c&oacute; thay đổi ch&iacute;nh s&aacute;ch thuế v&agrave; ti&ecirc;u d&ugrave;ng, c&ograve;n những ch&iacute;nh s&aacute;ch kh&aacute;c th&igrave; kh&ocirc;ng thể tiến h&agrave;nh thử nghiệm kh&ocirc;ng ạ?</p><p>Em xin ch&acirc;n th&agrave;nh cảm ơn</p>","QT102","HOU2"
"69234","<p>Thưa giảng vi&ecirc;n cho em hỏi:</p><p>Lạm ph&aacute;t c&oacute; thể được hiểu n&ocirc;m na l&agrave; bị thiếu nợ kh&ocirc;ng ạ? Nghĩa l&agrave; tổng t&agrave;i sản của quốc gia (bao gồm của nh&agrave; nước v&agrave; nh&acirc;n d&acirc;n) cộng lại vẫn c&ograve;n chưa đủ trả nợ cho nước ngo&agrave;i.</p><p>Em đọc trong gi&aacute;o tr&igrave;nh rồi nhưng kh&ocirc;ng biết hiểu c&oacute; đ&uacute;ng kh&ocirc;ng. Mong giảng vi&ecirc;n giải đ&aacute;p gi&uacute;p em.</p><p>Em xin ch&acirc;n th&agrave;nh cảm ơn!</p>","QT102","HOU2"
"69241","<p>Dạ em chào cô!</p>

<p>Thưa cô, cho em hỏi khi nào sẽ hết hạn tính điểm chuyên cần môn QT102 vậy ạ? Em mong cô hướng dẫn cho em. Em cảm ơn cô nhiều ạ!</p>

<p>Trân trọng.</p>
","QT102","HOU2"
"69279","<p>k&iacute;nh thưa thầy c&ocirc; !!!</p><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""373""><tbody><tr height=""40""><td height=""40"" align=""left"" width=""373"">theo kinh tế vĩ m&ocirc; th&igrave; Ch&iacute;nh phủ c&oacute; thể khắc phục th&acirc;m hụt ng&acirc;n s&aacute;ch cơ cấu bằng c&aacute;chl&agrave; &nbsp;Cắt giảm chi ti&ecirc;u v&agrave; tăng thuế... nhưng hiện tại việt nam thuế c&agrave;ng ngyaf c&agrave;ng tăng v&agrave; chi ti&ecirc;u tăng gấp đ&ocirc;i vậy c&ograve;n c&aacute;ch n&agrave;o kh&aacute;c ngo&agrave;i thu thuế hay kh&ocirc;ng ??? hay chi ti&ecirc;u kho&aacute;n về cho đơn vị nh&agrave; nước l&agrave; hay nhất???<br>Nhờ thầy c&ocirc; chỉ dạy th&ecirc;m ...cảm ơn thầy c&ocirc;</td></tr></tbody></table>","QT102","HOU2"
"69280","<p>k&iacute;nh thưa thầy c&ocirc; !!!</p><p><strong>Khi OPEC tăng gi&aacute; dầu th&igrave; &nbsp;phương &aacute;n n&agrave;o sau đ&acirc;y l&agrave; KH&Ocirc;NG đ&uacute;ng : <span>GDPthực tế ở c&aacute;c nước nhập khẩu dầu mỏ tăng v&agrave; tỷ lệ lạm ph&aacute;t giảm</span></strong></p><p><strong><span>vậy ở việt nam c&oacute; quỷ b&igrave;nh ổn gi&aacute; nhưng gi&aacute; cả xăng tăng li&ecirc;n tục , thầy c&ocirc; cho em hỏi quy định sử dụng quỷ như thế n&agrave;o ai l&agrave; người đề suất sử dụng khi c&oacute; nhu cầu v&agrave; ai l&agrave; người ph&ecirc; duyệt ????</span></strong></p><p><strong><span>cảm ơn thầy c&ocirc;</span></strong></p>","QT102","HOU2"
"69288","<p>kính thưa thầy cô</p>

<p>GDP thực tế được tính bằng &nbsp;danh nghĩa tính theo giá cố định của một năm nào đó được lấy làm gốc, được tính bằng công thức như thế nào và bộ phận nào được phân công tính GDP hàng năm và cơ quan nào kiểm tra khi có sai soát ???</p>

<p>cảm ơn thầy cô</p>
","QT102","HOU2"
"69289","<p>kính thưa thầy cô</p>

<p>Để so sánh mức sản xuất của một quốc gia giữa hai năm khác nhau, người ta dùng chỉ tiêu GDP thực tế vậy khi không có GDP thì chính phủ sẽ lấy chỉ tiêu nào để so sánh ??? và hàng năm chính phủ có giao chỉ tiêu GDP cho các tỉnh thành hay không ???</p>

<p>cảm ơn thầy cô</p>
","QT102","HOU2"
"69299","<p>Dạ em chào thầy/cô,</p>

<p>Thưa thầy/cô, cho em hỏi vì sao nếu không ở trạng thái cân bằng, tiết kiệm vượt quá cầu đầu tư và tiêu dùng không phải là một hàm lãi suất thì lãi suất sẽ giảm ạ? Em mong thầy/cô chỉ bảo cho em. Em chân thành cảm ơn ạ!</p>

<p>Trân trọng.</p>
","QT102","HOU2"
"69342","<p>Dạ em chào thầy/cô!</p>

<p>Thưa thầy/cô, cho em hỏi vì sao tỷ lệ dự trữ (ra) tăng, tỷ lệ tiền mặt trong lưu thông so với lượng tiền gửi (s) không đổi và cơ số tiền (H) không đổi, thì cung tiền sẽ giảm ạ?&nbsp; Em rất mong nhận được sự chỉ bảo từ&nbsp;thầy/cô. Em chân thành cảm ơn ạ!</p>

<p>Trân trọng.</p>
","QT102","HOU2"
"69516","<p>Em xin chào quý thầy cô ạ</p>

<p>&nbsp; &nbsp; Thầy cô cho em hỏi khi giá xăng dầu tăng thì ảnh hưởng như thế nào đối với các nước nhập khẩu dầu ? Còn các nước xuất khẩu thì có chịu ảnh hưởng không ? Hay là sẽ được lợi nhiều hơn ?</p>

<p>Em xin cảm ơn ạ</p>
","QT102","HOU2"
"69526","<p>Thưa thầy cô cho em hỏi&nbsp;Các xu hướng&nbsp;hạn chế về thương mại quốc tế</p>

<p>Em cám ơn thầy cô</p>
","QT102","HOU2"
"69527","<p>Thưa thầy cô cho em hỏi&nbsp;Mục tiêu và công cụ của kinh tế vĩ mô là gì</p>

<p>Em cám ơn thầy cô</p>
","QT102","HOU2"
"69528","<p>Trong phần Trắc nghiệm 1 có câu hỏi</p>

<p>“&nbsp;Kinh tế học vĩ mô được phân biệt với các kinh tế học vi mô bởi vì kinh tế học vĩ mô quan tâm nhiều hơn đến vấn đề nào?”&nbsp;</p>

<p>Và câu trả lời là:&nbsp;Tỷ lệ thất nghiệp của nền kinh tế Việt Nam so với tỷ lệ thất nghiệp trong ngành thép Việt Nam.</p>

<p>vì sao là câu trả lời ấy ạ?? Thầy/ cô có thể giải thích rỏ hơn giúp em không??</p>
","QT102","HOU2"
"69529","<p>Thầy/cô có thể cho em biết&nbsp;biết môn kinh tế vĩ mô hỗ trợ gì cho ngành “ Quản trị kinh doanh”?? Thực sự em rất có hứng thú với môn này, em cảm ơn!</p>
","QT102","HOU2"
"69530","<p>thưa thấy/cô, về sau nhà trường có thể chia môn kinh tế vĩ mô thành nhiêu phần được không?? thực tế em rất thích môn này vì em nghĩ nó sẽ hổ trợ nhiều cho ngành "" Quản Trị kinh doanh "" mà em đang theo&nbsp; học,&nbsp;&nbsp;nhưng nó hơi bị khó, nếu học&nbsp; 1 lần sẽ không nắm hết được môn học.&nbsp;</p>
","QT102","HOU2"
"69533","<p>Thưa thầy cô kính mến,</p>

<p>Chúng em đang học môn kinh tế vĩ mô nhưng hình như trường đang một tay tiếp tay cho sự lạm phát thì phải. Ngày 18/07/2017, tổng học phí theo ""CHƯƠNG TRÌNH ƯU ĐÃI HỌC PHÍ"" theo kỳ ""chưa giảm"" trong học phí kỳ 3 là 27.192.000đ, nhưng chưa đầy 1 năm mà học phí đã tăng lên chóng mặt, trong khi tiền lương của chúng em&nbsp;2 năm mới tăng 1 lần. Nay học phí học kỳ 4 trong&nbsp;""CHƯƠNG TRÌNH ƯU ĐÃI HỌC PHÍ"" đang&nbsp;ở&nbsp;con số 27.840.000đ (đã bao gồm việc thanh toán&nbsp;xong học phí học kỳ 3). TỔNG HỌC PHÍ KỲ 4 CAO HƠN CẢ KỲ 3.</p>

<p>Vì sao học phí không giảm mà lại tăng lên đáng kể như vậy??? Chúng em là sinh viên vừa học vừa làm, cần có sự hỗ trợ từ Ban quản lý nhà trường và đội hỗ trợ viên cho những sinh viên nghèo học giỏi. Chứ không cần trường thực hiện chính sách lạm phát vận hành theo xã hội ngày nay.</p>

<p>Nếu học phí cứ tiếp tục gia tăng như xăng dầu thế này thì có một bộ phận không ít những học viên sẽ bỏ cuộc ạ. Mong Ban quản lý nhà trường và thầy cô xem xét lại mức học phí tương ứng và thích hợp hơn cho sinh viên chúng em để chúng em có cơ hội tiếp tục con đường học vấn 3 năm tiếp theo không dài nhưng cũng không ngắn này ạh.</p>

<p>Trân trọng. Cảm ơn!</p>
","QT102","HOU2"
"69533","<p>Vậy, em nghĩ,&nbsp;nhà trường cần phải có nhiều hình thức hỗ trợ học phí cho sinh viên nhiều hơn ạ. Ví dụ như lấy SAO (1 SAO = 10.000đ chẳng hạn) để&nbsp;giảm học phí cho sinh viên, như vậy các học viên sẽ có thêm động lực chú tâm hơn nữa vào các câu hỏi trên diễn đàn của các thầy cô giảng viên để tìm SAO&nbsp;ạ.</p>

<p>Đây là ý kiến cá nhân của riêng em. Cám ơn cô đã xem bài viết này. Chúc cô nhiều sức khỏe!</p>
","QT102","HOU2"
"70762","<p>K&iacute;nh thưa thầy c&ocirc;! M&ocirc;n kinh tế vĩ m&ocirc; rất kh&oacute; hiểu v&agrave; nhớ mong thầy c&ocirc; gi&uacute;p em hoc tốt m&ocirc;n n&agrave;y.&nbsp;</p><p>Em cảm ơn thầy c&ocirc;.</p>","QT102","HOU2"
"71060","<p>thưa thầy cô! vì sao&nbsp;tỷ lệ đánh đổi ngày càng cao khi càng gia tăng sản lượng một mặt hàng.?? cảm ơn</p>
","QT102","HOU2"
"71179","<p>Cho em hỏi mpc là gì em vẫn chưa hiễu</p>
","QT102","HOU2"
"71234","<p>Dạ thưa thầy cô ! thầy cô cho em hỏi môn kinh tế vĩ mô để áp áp hiệu quả thực tế thì cần tham khảo thêm tài liệu nào là tốt nhất ạ ? em xin cảm ơn thầy cô !</p>
","QT102","HOU2"
"71235","<p>Kính thưa thầy cô ! thầy cô cho em hỏi môn học kinh tế vĩ có phải là môn học quan trọng nhất của ngành QTKD không ạ ? vì sao ?&nbsp; em xin cảm ơn thầy cô !</p>
","QT102","HOU2"
"71315","<p>Gửi c&ocirc; Hoa</p><p>C&ocirc; ơi, c&ocirc; c&oacute; thể gi&uacute;p em mở ng&agrave;y l&agrave;m btvn kh&ocirc;ng cố, em tưởng thứ 7 mới hết hạn, n&ecirc;n chưa l&agrave;m, h&ocirc;m nay mở ra th&igrave; đ&atilde; hết hạn, sao btvn của lớp to&agrave;n nhắm giữa tuần, sao sinh vi&ecirc;n đi l&agrave;m, l&agrave;m được c&ocirc; ơi.&nbsp;</p><p>C&ocirc; c&oacute; thể g&oacute;p &yacute; với trường chuyện n&agrave;y được kh&ocirc;ng c&ocirc;, bị 2 lần rồi c&ocirc; ơi</p><p>C&ocirc; xem gi&uacute;p em với</p><p>C&aacute;m ơn c&ocirc; nhiều !</p>","QT102","HOU2"
"71591","<p>&nbsp;thưa thầy</p>

<p>trong slide bài giảng hay bị dật là do đường truyền hay do học liệu ?</p>
","QT102","HOU2"
"71593","<p>thưa A/C kỷ thuật viên</p>

<p>làm thế nào để mở slide hết màn hình vì&nbsp;trong slide fom chữ quá nhỏ ?</p>
","QT102","HOU2"
"71632","<p>Xin chào thầy/ cô.</p>

<p>Em muốn hỏi có cách nào để chi tiết hơn về nội dung môn kinh tế vĩ mô nhưng vẫn gọn ý về mặt bài học để có thể dễ hiểu hơn ?</p>

<p>Cảm ơn thầy/ cô.</p>

<p>&nbsp;</p>
","QT102","HOU2"
"71661","<p>Thưa cô cho em hỏi.</p>

<p>&nbsp;</p>
","QT102","HOU2"
"71662","<p>Thưa Cô/ Thầy cho em hỏi</p>
","QT102","HOU2"
"71663","<p>Thưa Cô/ Thầy cho em hỏi</p>
","QT102","HOU2"
"71679","<p>Dear Thầy/ Cô,</p>

<p>Thầy / Cô choe me hỏi \\\\\\\\\\\\\\\""Nếu tỉ lệ lãi suất danh nghĩa là 10% và tỉ lệ lạm phát là 8%, tỉ lệ lãi suất thực tế là bao nhiêu ạ?\\\\\\\\\\\\\\\""</p>

<p>Em cảm ơn</p>
","QT102","HOU2"
"71680","<p>Dear Thầy/ Cô,</p>

<p>Thầy / Cô cho em hỏi tại sao&nbsp;để trao đổi trong nền kinh tế trao đổi hiện vật cần có không phải là tiền tệ?</p>

<p>Em cảm ơn!</p>
","QT102","HOU2"
"71681","<p>Dear Thầy/ Cô,</p>

<p>Thầy/ Cô cho em hỏi khi cung tiền giảm, nếu các yếu tố khác không đổi sẽ làm cho lãi suất như thế nào ạ?</p>

<p>Em cảm ơn!</p>
","QT102","HOU2"
"71784","<p>Kính thưa các thầy cô thân mến!</p>

<p>Thưa các thầy cô cho em hỏi giữa ""vi mô"" và ""vĩ mô"" khác nhau như thế nào ạ</p>

<p>Chân thành cảm ơn các thầy cô.</p>
","QT102","HOU2"
"71823","<p>Ch&agrave;o Thầy(C&ocirc;),</p><p>Nh&oacute;m e C&oacute; l&agrave;m B&Agrave;i tập nh&oacute;m nhưng do những kiến thức v&agrave; dẫn chứng cụ thể đ&atilde; vượt qua giới hạn 15 trang quy định, cụ thể l&agrave; 22 trang. Vậy e c&oacute; thể giữ lại 22 trang được kh&ocirc;ng ạ?</p>","QT102","HOU2"
